网点名称,网点地址,电话,Longitude,Latitude
交通银行娄底大汉大道支行,湖南省娄底市经济开发区大汉大道208号,0738-8223676,111.991934,27.744208
交通银行娄底娄星南路支行,湖南省娄底市娄星区娄星南路与早元街交汇处南苑上和小区23栋,0738-8270109,112.00133,27.67157
交通银行娄底新星南路支行,湖南省娄底市娄星区新星南路与吉星路交汇处泓泽.星城1栋,0738-8316156,112.00835,27.69774
交通银行娄底分行营业部,娄底市娄星区氐星路万豪城市广场,0738-8809032,112.00644,27.72716
交通银行吉首乾州支行,湖南省湘西自治洲吉首市乾州办事处世纪大道与朝阳路交汇处（盛世豪庭）B栋113号,0743-8233991,109.709495,28.26963
交通银行湘西分行营业部,湖南省吉首市镇溪办事处团结西路2-7号,0743-8777220,109.744,28.319
交通银行广州龙津中支行,荔湾区康王中路488、490、492、494、496、498号102、202、203房,020-81955776,113.247391,23.122454
交通银行广州荔湾支行,广东省广州市荔湾区中山八路46号,020-81933713,113.235692,23.125674
交通银行广州芳村支行,广东省广州市荔湾区浣花路109号东鹏德宝商务中心首层,020-81410787,113.230945,23.082624
交通银行广州南方茶市支行,广州市荔湾区芳村大道中443号之十七首层A18、二层（见备注）,020-81543637,113.225339,23.103117
交通银行广州鸿运支行,站西路26号步云天地首层,020-86504401,113.247344,23.147231
交通银行广州沿江路支行,沿江西路61号首层,020-81877667,113.260717,23.106773
交通银行广州解放南路支行,广州市越秀区解放南路123号首层,020-83270016,113.26238,23.116883
交通银行广州越秀支行,广卫路4号,020-83340385,113.26753,23.12748
交通银行广州花果山支行,广州市下塘西路6号青海外贸首、二层,020-83575650,113.27377,23.14210
交通银行广州人民北支行,广州市越秀区人民北路686号首层北面,020-26187091,113.25742,23.13754
交通银行广州小北支行,广州市越秀区小北路168号粤纺大厦首层北厅,020-83558445,113.272004,23.135013
交通银行广州白马山支行,广州市越秀区站南路16号白马大厦首层,020-86227201,113.254162,23.146911
交通银行广州站西支行,站西路57号,020-86664610,113.251426,23.148824
交通银行广州流花支行,站南路17号武汉宾馆首层,020-86672203,113.254076,23.146018
交通银行广州永福支行,广东省广州市越秀区永福路35号之七,020-85173361,113.299872,23.146264
交通银行广州花园支行,广州市越秀区大沙头三马路77号102铺,020-83813491,113.286177,23.117159
交通银行广州东山支行,广州市越秀区较场西路21号1栋首层,020-83839010,113.282948,23.124061
交通银行广州中环支行,广州市越秀区淘金路129号,020-83585260,113.288269,23.139941
交通银行广州五羊支行,广州市越秀区东风东路745号首、二、三层,020-87617510,113.304267,23.132075
交通银行广州海珠支行,江南大道中162号首层,020-84440246,113.273726,23.09688
交通银行广州工业大道中支行,广州市海珠区工业大道中359号鸿荣阁首层,020-34175191,113.273297,23.074599
交通银行广州新港西支行,海珠区瑞康路233号瑞纺商业广场2楼,020-89102276,113.296182,23.086562
交通银行广州江南西支行,广州市海珠区江南西路87号,020-84440549,113.268968,23.093747
交通银行广州广州大道支行,广州市广州大道南968号翠馨华庭首层,020-89804279,113.31545,23.08491
交通银行广州聚德支行,广州市海珠区聚德北路91、93号,020-34044661,113.32779,23.08591
交通银行广州新港支行,新港中路381号,020-020-34413812,113.321614,23.095444
交通银行广州上渡路支行,广州市海珠区上渡路50、52、54号，56号自编7号商铺,020-84198396,113.307924,23.101089
交通银行广州海印支行,广州市海珠区滨江东路88号首层102,020-84049375,113.292544,23.103408
交通银行广州南洲花园支行,南洲北路南新一街50号,020-84041152%EF%BC%8C34261402,113.302399,23.069772
交通银行广州同福支行,广州市海珠区昌岗中路166号之三首层,020-84319316,113.272938,23.086907
交通银行广州广海支行,广州市海珠区宝岗大道137号金龙大厦首层,020-84395017,113.261603,23.103694
交通银行广州国际轻纺城支行,海珠区广州国际轻纺城金纺路2号C3b001-003、C3b005-009、C3b027-031,020-89262725,113.29666,23.08879
交通银行广东省分行营业部,广州市天河区冼村路11号交通银行大厦首层（于2016+年2+月7+日至2+月13+日临时停业）,020-66880837,113.327386,23.121456
交通银行广州新庆村花园支行,广东省广州市天河区海安路11号之一,020-22012391,113.33936,23.12488
交通银行广州华景新城支行,广东省广州市天河区华景路69号117号铺,020-38283757%E3%80%8138795057,113.358929,23.138989
交通银行广州天河支行,天河东路176号,020-87531550,113.334274,23.13298
交通银行广州沙泰支行,广州市天河区兴华路38号,020-87701013%EF%BC%8C87726228,113.321593,23.159513
交通银行广州科技园支行,天河区天河软件园建中路36号首层,020-85523101,113.370972,23.125117
交通银行广州天河北支行,广州市天河区天河北路366号都市华庭首层07、08商铺,020-38803382%E3%80%8138803325,113.328693,23.141034
交通银行广州东圃支行,中山大道中286号东圃商业大厦B座首层,020-82562320,113.404832,23.120667
交通银行广州前进支行,"广州市天河区汇彩路38号D5栋1,2楼",020-32357030,113.417208,23.112793
交通银行广州高科支行,广州市天河北路902号高科大厦首层,020-38259696,113.344687,23.139393
交通银行广州沙河支行,广州市广园东路1862号首层,020-87227989,113.30811,23.15573
交通银行广州耀中支行,广州市天河区林和西路耀中广场11号01房、13号01房、15号01房,020-22088182,113.329055,23.140873
交通银行广州沙溪支行,广州市番禺区洛浦街迎宾路115号首层自编A3,020-34639379,113.328701,23.035827
交通银行广州金迪支行,广州市白云区机场西心谊路100号,020-36325361,113.25695,23.16977
交通银行广州机场路支行,广州市白云区兴泰路37号,020-86552337,113.26325,23.16336
交通银行广州景泰支行,白云区广园中路187、189、191号首层,020-86557127,113.26767,23.158867
交通银行广州黄石花园支行,白云区黄石东路261号祥景花园首层,020-86439730,113.27213,23.20403
交通银行广州白云支行,解放北路1386号金桂园流花阁首层,020-86198037,113.26336,23.15207
交通银行广州兰天支行,广州市白云区机场路268号,020-86122468,113.260326,23.17275
交通银行广州富力城支行,广州市白云区平沙富力城花语街2号自编12-18商铺,020-36560681,113.263721,23.246058
交通银行广州金碧世纪花园支行,广东省广州市黄埔区世纪南三街1号116房,020-32095107,113.429326,23.113705
交通银行广州黄埔支行,广州市黄埔区港湾路488号,020-82276865,113.44743,23.10301
交通银行广州黄埔花园支行,黄埔东路298号黄埔花园惠润广场首层1073号铺、二层2013号铺,020-32015017,113.45638,23.09956
交通银行广州经济技术开发区东区支行,广州经济技术开发区开创大道230号,020-82231636,113.54295,23.108564
交通银行广州剑桥郡支行,广东省广州市番禺区兴南大道广州雅居乐北苑滟澜街35、37号2号铺1层101房,020-31044839,113.382897,23.026521
交通银行广州番禺支行,广东省广州市番禺区南街南华路307号,020-31047665,113.358044,22.924694
交通银行广州东瀚园支行,广州市番禺区大龙街广华南路47-61号首层,020-84639701,113.393374,22.935255
交通银行广州大石支行,广州市番禺区大石镇怡景花园B座首层,020-34797775,113.312774,23.013359
交通银行广州市桥支行,番禺区市桥街禺山大道91号,020-84825038,113.36215,22.93996
交通银行广州锦东花园支行,广东省广州市花都区新华街桂花路61号锦东花园B1、B2、B3栋117号商铺,020-36915630,113.229609,23.405975
交通银行广州花都支行,花都区龙珠路32号星缘美居首层,020-36925813,113.231288,23.396823
交通银行广州狮岭支行,新华狮岭镇宝峰路2号友田大厦首层(2016+年2+月7+日至2+月13+日临时停业),020-86995108,113.17288,23.456008
交通银行广州骏威支行,花都公益路1号骏威广场东明楼首层101、102号商铺,020-36889787,113.216445,23.39249
交通银行广东自贸试验区南沙分行,广州市南沙区金茂湾金茂西一街04号首层、二层,020-34687800,113.518124,22.781914
交通银行广州经济技术开发区支行,广州市萝岗区科学城科学大道97号,020-22201681,113.440857,23.170901
交通银行广州增城支行,广东省广州市增城区荔城街金竹一路21、23、25、27、29号,020-32168075,113.8058,23.2881
交通银行广州新塘支行,广州市增城区新塘镇港口大道北365、367、369、371号；汇太西路14-28号,020-82673960,113.604014,23.127302
交通银行韶关分行营业部,广东省韶关市武江区工业中路27号首层之二、五层,0751-8806960,113.57644700000003,24.800773
交通银行韶关曲江支行,广东省韶关市曲江区马坝镇桃园西路北面江畔花园第三期第三十八幢54、55号商铺,0751-6835133,113.593113,24.680409
交通银行深圳笋岗支行,罗湖区宝安北路桃园商业大厦首层,0755-25878732,114.10936523445878,22.559997829981832
交通银行深圳罗湖口岸支行,深圳市罗湖区和平路1123号大滩大厦首层,0755-25561994,114.11562,22.53661
交通银行深圳深南中支行,深圳市罗湖区深南东路5045号深业中心大厦首层,0755-82083800,114.108446,22.540791
交通银行深圳金叶支行,罗湖区南湖路深华商业大厦二楼,0755-82172808,114.121293,22.540751
交通银行深圳罗湖支行,深圳市罗湖区宝安南路湖北宝丰大厦一楼,0755-25560922,114.11182,22.54152
交通银行深圳翠竹支行,深圳市罗湖区翠竹路1053号华丽园大厦首层,0755-25606141,114.129404,22.559632
交通银行深圳东门支行,深圳市罗湖区新园路36号东兴大厦一楼,0755-82171847,114.11851969401295,22.5486650935397
交通银行深圳祥云天都社区支行,广东省深圳市福田区新洲三街祥云天都世纪大厦首层,%E6%97%A0-,114.04383,22.52123
交通银行深圳竹子林支行,深圳市福田区竹子林紫竹六道3号联泰大厦101A,0755-82538491,114.01197374139909,22.535201280386477
交通银行深圳分行营业部,深圳市福田区深南中路3018号交通银行大厦B1层,0755-88020811,114.07912570534042,22.540521918455173
交通银行深圳华强支行,深圳市福田区深南中路3002号华强电子世界1号楼首层,0755-83291394,114.08431803385444,22.542465277845817
交通银行深圳上步支行,深圳市福田区深南中路统建大楼2栋2楼,0755-83630831,114.0930013021122,22.540572645454816
交通银行深圳金田支行,广东省深圳市福田区金田路4036号荣超大厦东侧1-2层,0755-83257616,114.063148,22.548471
交通银行深圳燕南支行,深圳市福田区燕南路96号阁林网苑一楼,0755-83745232,114.09334868577996,22.54652932213193
交通银行深圳华发支行,深圳市福田区深南中路2066号华能大厦首层交通银行,0755-83208255,114.089753,22.541331
交通银行深圳八卦岭支行,福田区八卦路428栋一楼,0755-25023508%E3%80%8125023157,114.09950,22.56203
交通银行深圳海连支行,深圳市福田区福中路25号海连大厦首层,0755-83206067,114.06992,22.54447
交通银行深圳景田支行,深圳市福田区景田东路36号润丰园首层,0755-83545320,114.046766,22.552593
交通银行深圳中心区支行,福田区中心五路星河发展中心大厦1楼,0755-23806206,114.061507,22.533468
交通银行深圳福田保税区支行,深圳市福田区福强路银泰苑一楼,0755-83560782,114.06379855694871,22.51660698829028
交通银行深圳福田支行,深圳市福田区福民路皇兴大厦首层交通银行,0755-83873648,114.06245,22.52335
交通银行深圳滨河支行,福田区滨河大道3103号汇港名苑北一栋一层,0755-83958766,114.08383,22.53119
交通银行深圳天安支行,福田区创新科技广场一期B座一楼,0755-21514215,114.03177,22.534063
交通银行深圳香洲支行,深圳市福田区景田南路橄榄绿洲家园商业一层101-B,0755-82575975,114.04562255862164,22.54395968971579
交通银行深圳梅林支行,深圳市福田区梅华路195-1号深华科技大厦首层,0755-83174776,114.04863688157043,22.564621582096944
交通银行深圳华融支行,深圳市福田区民田路178号华融大厦一楼,0755-82707675,114.053525,22.537843
交通银行深圳车公庙支行,深圳福田区深南大道6017号都市阳光名苑一楼,0755-82046974,114.02546,22.53526
交通银行深圳彩田支行,深圳市福田区福华五路与海田路交汇处辛诚花园首层,0755-82914640,114.066061,22.530946
交通银行深圳红荔支行,福田区红荔西路3002号交行大厦1-2层,0755-83230525,114.08554823134105,22.549287109762794
交通银行深圳南海支行,深圳市南山区东滨路新一代国际公寓首层,0755-86210293,113.92526828347516,22.505045301663394
交通银行深圳学府支行,深圳市南山区学府路西部电子时代广场一楼,0755-26075404,113.92797,22.52640
交通银行深圳华侨城支行,广东省深圳市南山区华侨城光侨街七号城市客栈首层,0755-26903120,113.98646891276326,22.534079861111678
交通银行深圳蛇口支行,深圳市南山区蛇口太子路18号海景广场首层,0755-26676882,113.91431966157651,22.483126899115216
交通银行深圳海德支行,南山区海德一道与文心二路交界处佳嘉豪苑一楼,0755-86211735,113.92961290150191,22.517106119791684
交通银行深圳南山支行,深圳市南山区南山大道1139号钜建工业大厦首层,0755-26650256,113.92246500656191,22.520474175355012
交通银行深圳滨海支行,深圳市南山区海德三道滨海之窗一楼,0755-86125702,113.93625596293177,22.519505935674893
交通银行深圳科技园支行,深圳市南山区科技园科技工业大厦首层（科苑路和科发路交界）,0755-26617672,113.94595350479634,22.543989529085255
交通银行深圳高新园支行,深圳市南山区高新南十二道18号长虹科技大厦一层,0755-21675621,113.957566,22.53816
交通银行深圳碧海富通城社区支行,广东省深圳市宝安区兴业路和西乡大道交界处碧海富通城2栋110、111、117、118-B,0755-%E6%97%A0,113.860977,22.573494
交通银行深圳光明支行,广东省深圳市光明新区传麒山七号裙楼101-109号铺,0755-23699771,113.949403,22.749618
交通银行深圳书香门第社区支行,广东省深圳市龙华区书香门第上河坊广场1栋1W29,0755-%E6%97%A0,114.054278,22.602523
交通银行深圳大浪支行,广东省深圳市龙华区大浪华旺路大浪商业中心3栋一层G108号,0755-21007051,113.991079,22.67886
交通银行深圳兰花苑支行,广东省深圳市宝安区西乡街道前进一路295号,0755-23737223,113.89186944444445,22.579005555555554
交通银行深圳前进支行,深圳市宝安区前进二路33号中粮锦云裙楼1层1-5,0755-27853238,113.89695149769267,22.575808105596284
交通银行深圳前海分行,深圳市宝安中心区宏发领域花园首层交通银行,0755-85258015,113.88937771272406,22.553215060778573
交通银行深圳宝民支行,宝安区西乡街道前进路桃源居11区盛世桃源1栋103号首层,0755-29068466,113.86107638894369,22.61550157371298
交通银行深圳沙井支行,深圳市宝安区沙井中心路106号沙利公馆一楼,0755-27294700,113.82982289767874,22.730028200255575
交通银行深圳宝安支行,深圳市宝安区宝安6区新安2路63号湖景居一楼,0755-27789781,113.9109616429159,22.56131456174184
交通银行深圳龙华支行,深圳市龙华区和平路278号金鹏酒店一楼,0755-29677715%E3%80%8129677713,114.024064,22.653187
交通银行深圳松岗支行,深圳市宝安区松岗街道宝利豪庭裙楼一层交通银行,0755-27099723,113.85052300347242,22.7623564997655
交通银行深圳龙新支行,龙华区民治街道民塘路与中梅路交汇处绿景公馆1866花园首层,0755-84658010,114.022616,22.629911
交通银行深圳万科天誉社区支行,广东省深圳市龙岗区龙翔大道万科天誉花园一期135号商铺,0755-%E6%97%A0,114.250466,22.718485
交通银行深圳平湖支行,广东省深圳市龙岗区平湖街道力昌社区平龙东路59号,%E6%97%A0-,114.12832,22.69314
交通银行深圳大鹏支行,广东省深圳市大鹏新区大鹏街道中山路71号,0755-28315907,114.4760888888889,22.599041666666665
交通银行深圳坪山支行,坪山新区东纵路373号坪山汽车总站一楼,0755-28369510,114.343091,22.686692
交通银行深圳横岗支行,深圳市龙岗区横岗街道信义湛宝广场1楼.,0755-89732505,114.19620442709565,22.64323215070517
交通银行深圳龙岗支行,深圳市龙岗区中心城吉祥中路欧景城华庭北区一楼,0755-89910610,114.23781819662798,22.725141059070044
交通银行深圳布吉支行,深圳市龙岗区布吉中兴路38-1号天虹商场一、二楼,0755-28535105,114.12460,22.60867
交通银行深圳盐田支行,深圳市盐田区沙深路86号盛世名门1-2层,0755-22324901,114.22918158638282,22.54920410160445
交通银行广东自贸试验区横琴分行,广东省珠海市横琴新区横琴金融产业服务基地7号楼B区一层北侧,0756-8889108,113.537929,22.151825
交通银行珠海新城支行,珠海市南屏明达路23号御东领岸1栋107-111号商铺华发新城四期旁,0756-8912212,113.5133179660574,22.227574519922826
交通银行珠海拱北支行,珠海市拱北粤海东路1062号金都酒店一楼交通银行,0756-8885891,113.55624943999053,22.2259639753236
交通银行珠海夏湾支行,珠海市拱北夏湾粤华西路433号金莎公馆首层,0756-8866369,113.54030594294498,22.218730828351085
交通银行珠海景山路支行,珠海市吉大金昇大厦一楼,0756-3338281,113.57524420255152,22.250157756882888
交通银行珠海粤海路支行,珠海市拱北水湾路123号,0756-8716525,113.55957494600106,22.224157771540233
交通银行珠海东风支行,珠海市香洲区山场路五洲花城二期94-100号商铺交通银行东风支行,0756-2255271,113.552692,22.279129
交通银行珠海美景支行,珠海市九洲大道西3133号,0756-8112705,113.536448440805,22.23521117962145
交通银行珠海格力广场支行,珠海市石花西路格力广场8栋首层100一106一112号商铺,0756-8632597++%2F++8515082,113.55440917832839,22.23661106371325
交通银行珠海吉大支行,珠海市吉大九洲大道中段1088号中电科技大厦一楼,0756-3361783,113.5705235973877,22.245137998264624
交通银行珠海侨光支行,珠海市拱北侨光路168号米兰丽都商住楼一楼,0756-8113509,113.55456498985181,22.22010538677343
交通银行珠海分行营业部,珠海市香洲区吉大九洲大道东1227号交行大厦,0756-3235591+%E3%80%813235593,113.5794933759246,22.24688074068353
交通银行珠海香洲支行,珠海市香洲区紫荆路272号紫荆豪庭首层,0756-2172360,113.56607111195087,22.28308845503321
交通银行珠海翠微支行,珠海市香洲区明珠南路3288号,0756-8608816,113.51565138968608,22.26585506498553
交通银行珠海体育中心支行,珠海市人民西路638号富华三期香域中央花园（安居园巴士站）,0756-2630990,113.53119194359256,22.26743484637534
交通银行珠海人民路支行,珠海市香洲区人民东路388号瀚高花园1号1楼交通银行,0756-2523672,113.55691979045047,22.271455914338043
交通银行珠海柠溪支行,珠海市香洲柠溪路商贸城一楼,0756-2287643,113.55713416586309,22.265001077456324
交通银行珠海凤凰支行,珠海市香洲翠香路83号、85号、87号、89号、91号商铺,0756-2156020,113.57497692008871,22.28372160022984
交通银行珠海金鼎支行,珠海市唐家湾镇金鼎金峰中路金景豪园98号,0756-3384318,113.54386778311576,22.380526992742216
交通银行珠海斗门支行,斗门井岸中兴南路308号,0756-5530919,113.30130576438385,22.201899470234308
交通银行珠海西区支行,珠海市三灶金海岸大道海华新村2号综合楼一楼,0756-7613462,113.382028,22.068256
交通银行珠海港区支行,珠海高栏港经济区榕树湾8号高栏港大厦首层110号,0756-7269610,113.20691,21.978347
交通银行汕头龙湖支行,汕头市珠池路23号光明大厦首层,0754-88895454,116.733663,23.372194
交通银行汕头黄山支行,汕头市龙湖区中山路239号星湖豪景花园3幢105-109号铺面,0754-88833303,116.744666,23.354012
交通银行汕头长银支行,汕头市龙湖区金涛庄东区87、89幢103、105号房,0754-88257250,116.73774,23.360769
交通银行汕头分行营业部,汕头市龙湖区时代广场龙光世纪大厦首层,0754-88079899,116.717543,23.360498
交通银行汕头金龙支行,汕头市龙湖区金砂路104号金龙大厦A幢首层101号之一,0754-88601636,116.720821,23.366127
交通银行汕头金平支行,汕头市外马路145号,0754-88438749,116.681033,23.355495
交通银行汕头长平支行,汕头市长平路53号,0754-88246930,116.704647,23.362069
交通银行汕头金泰支行,汕头市东厦南路汕建综合市场Ａ座Ｃ号,0754-88565077,116.705347,23.358098
交通银行汕头中区支行,汕头市金砂路83号首层,0754-88529195,116.709673,23.366644
交通银行汕头公园支行,汕头市公园路48号园外园公寓01,0754-88445108,116.683517,23.359178
交通银行汕头广厦支行,汕头市金平区东厦北路175号星汇国际花园6幢107-109号铺面,0754-88364645,116.714399,23.389915
交通银行汕头同安支行,汕头市大学路4号1幢106-110、207-210号房,0754-88107699,116.678635,23.377275
交通银行汕头濠江支行,汕头市濠江区赤港商业街23号,0754-82363699,116.729865,23.284198
交通银行汕头和平支行,汕头市潮阳区和平镇国道大路旁金和都大楼下,0754-82259601,116.478456,23.254945
交通银行汕头潮阳支行,汕头市潮阳区中华路102号,0754-83813421,116.601237,23.264033
交通银行汕头碧霞支行,汕头市广汕公路陈店路段504号一层铺面,0754-87776090,116.314176,23.268020
交通银行汕头潮南支行,汕头市潮南区峡山镇汕尾峡山电器市场D幢,0754-87769778,116.414303,23.251367
交通银行汕头峡山支行,汕头市潮南区峡山金光路南407号,0754-87767301,116.423804,23.249173
交通银行汕头澄海支行,汕头市澄海区城区文祠路丰泽园1幢1号,0754-85735335,116.771649,23.461175
交通银行汕头中山南支行,汕头市澄海区城区中山南路16-17号,0754-85862921,116.767572,23.454457
交通银行佛山禅西支行,佛山市禅城区张槎古大路2号,0757-82510150,113.06488,23.03335
交通银行佛山城南支行,佛山市禅城区金澜南路国际金属交易中心10座1-4号,0757-83820253,113.11371,22.99265
交通银行佛山分行营业部,佛山市禅城区季华五路30号,0757-82900019,113.11991,23.01171
交通银行佛山禅城支行,佛山市禅城区同济路8号,0757-83365233,113.11487,23.01891
交通银行佛山豪苑支行,佛山市禅城区亲仁西路29号之一,0757-82307790,113.10553,23.03477
交通银行佛山湖景支行,佛山市禅城区湖景路天湖丽都首层P1-P9铺,0757-83395213,113.13959,23.00829
交通银行佛山狮山支行,佛山市南海区狮山镇俊景花园H区H09-H13号商铺,0757-81205060,113.00667,23.12571
交通银行佛山黄岐支行,佛山市南海区黄岐广佛路151号,0757-85908770,113.17897,23.10627
交通银行佛山平洲支行,佛山市南海区桂城街道平洲南港大道富景花园昭信广场首二层,0757-81285291,113.17760,23.09328
交通银行佛山南海支行,佛山市南海区南海大道北41号,0757-86320241,113.13985,23.04445
交通银行佛山大沥支行,佛山市南海区大沥镇广佛公路平地段南36号首层,0757-81106481,113.15207,23.10832
交通银行佛山西樵支行,佛山市南海区西樵镇江浦东路34号首层12-18号铺,0757-86800892,112.98802,22.94171
交通银行佛山大良支行,佛山市顺德区大良街道观绿路4号恒实置业广场3号、4号楼105、4号楼2001-2013,0757-29992718,113.302141,22.802426
交通银行佛山乐从支行,佛山市顺德区乐从镇乐从居委会振华路59号,0757-29992677,113.10290,22.95345
交通银行佛山北滘支行,佛山市顺德区北滘镇君兰社区居民委员会怡和路2号怡和中心大厦首层G01商铺,0757-0757-29992701,113.218982,22.932607
交通银行佛山威斯广场支行,广东省佛山市顺德区乐从镇乐从社区居民委员会新马路A248号威斯广场观景轩121号铺,0757-28900590,113.081081,22.959326
交通银行顺德分行,佛山市顺德区容桂容奇大道中17号,0757-29992526,113.28258,22.77695
交通银行佛山龙江支行,佛山市顺德区龙江镇域琴酒店首层,0757-29990526,113.05427,22.87657
交通银行佛山三水支行,佛山市三水区西南街同福路5号,0757-87789163,112.893587,23.167655
交通银行佛山高明支行,佛山市高明区沧江路418号电信大楼附楼首层及第二层部分,0757-88219981,112.871041,22.89245
交通银行江门凤山支行,广东省江门市蓬江区双龙大道68号102室,0750-7173081,113.067974,22.608158
交通银行江门蓬江支行,江门市蓬江区港口二路1号134室,0750-3989980,113.09832,22.603577
交通银行江门分行营业部,江门市蓬江区白石大道166号汇悦城交通银行大厦,0750-3989928,113.079754,22.611654
交通银行江门江海高新科技支行,广东省江门市江海区永康路35号105室,0750-3837712,113.114634,22.562441
交通银行江门新会支行,广东省江门市新会区冈州大道中3号,0750-6635776,113.04174,22.53099
交通银行江门开平支行,广东省开平市长沙区东兴大道人和东路8号,0750-2209762,112.69900,22.37881
交通银行江门鹤山支行,广东省鹤山市沙坪镇东升路79号,0750-8932319,112.96664,22.771364
交通银行湛江华盛新城支行,广东省湛江市赤坎区海田路5号华盛新城二期住宅小区P-2、P-3幢一层01号商铺第1间商,0759-2862202,110.375457,21.280376
交通银行湛江霞山支行,湛江市霞山区海滨大道南43号,0759-2852276,110.414825,21.21151
交通银行湛江分行营业部,湛江市人民大道中40号交行大厦,0759-2826038,110.393561,21.229032
交通银行肇庆分行营业部,肇庆市端州区信安五路5号交行大厦,0758-2109871,112.499421,23.066367
交通银行惠州演达支行,广东省惠州市惠城区河南岸演达一路1号瑞和家园二期5、6号楼6号楼1层6-10号商铺,0752-7218322,114.415398,23.058687
交通银行惠州东湖花园支行,广东省惠州市惠城区桥东东湖6街东湖花园4号小区402栋2号商场,0752-5337681,114.4320868,23.0811162
交通银行惠州仲恺支行,惠州市仲恺区惠环华裕居1楼,0752-7186371,114.357445,23.023903
交通银行惠州分行营业部,惠州市江北云山西路8号交银大厦一楼,0752-2856196,114.414926,23.109457
交通银行惠州麦地支行,惠州市惠城区黄岗大道1号光耀城市广场首层,0752-7820006,114.40636,23.06527
交通银行惠州曼哈顿广场支行,惠城区演达大道2号曼哈顿广场支行2楼,0752-7807806,114.41420,23.07618
交通银行惠州惠阳支行,惠阳区开城大道南134号城市丽景大厦,0752-3822330,114.47530,22.77727
交通银行梅州梅县区支行,广东省梅州市梅县区府前大道客家新世界GJ-01栋06B(单层)、08(单层)、09(复式)号店,0753-8601880,116.07416,24.28598
交通银行梅州分行营业部,广东省梅州市彬芳大道鸿都帝景湾维也纳1#楼1-3层,0753-8601842,116.132725,24.287022
交通银行河源分行营业部,广东省河源市源城区越王大道320号(江山一品D2栋）,0762-3118877,114.725964,23.776066
交通银行清远华南装饰城支行,广东省清远市清城区人民四路36号美吉特华南装饰商贸中心一区十九幢1-3层133号、1层135号,0763-3662012,113.029836,23.679417
交通银行清远分行营业部,清远市清城区广清大道65号交行大厦,0763-3660775,113.051591,23.667618
交通银行东莞分行营业部,东莞市东城区东莞大道15号东莞信息大厦副楼一楼,0769-0769-22505435,113.758418,23.037055
交通银行东莞南城支行,东莞市南城区鸿福路与莞太路交汇处鸿福广场A栋一、二楼,0769-0769-23186198,113.74056,23.028016
交通银行东莞大朗支行,东莞市大朗镇富民中路333号添一居会所,0769-0769-0769-82238081,113.93329,22.941711
交通银行东莞虎门支行,虎门连升北路连升大厦首层（万达广场旁）,0769-0769-85160999,113.688375,22.853491
交通银行东莞长安支行,东莞市长安镇中惠山畔名城BC区101-103号铺,0769-0769-0769-85642298,113.801672,22.820585
交通银行东莞厚街支行,东莞市厚街镇北环路1号汇景银座9-13、13A号铺,0769-0769-81635058,113.672833,22.949858
交通银行东莞东城支行,东城区东城中路322号宜景康源大厦一层105、106、107号商铺及114、115号商铺,0769-0769-0769-23021600,113.7780887,23.03651845
交通银行东莞塘厦支行,东莞市塘厦镇爱民街6号广基怡兴广场122-129号,0769-82993688,114.076736,22.807374
交通银行中山南新支行,中山市石岐区岐关西路39号一区,0760-88220171%2F88220175,113.38010,22.50721
交通银行中山西区支行,中山市西区富华道32号天悦广场1幛首层01、02、03卡及二层01卡,0760-88627008,113.353539,22.521456
交通银行中山华桂支行,中山市华柏路15号,0760-88820858,113.38189,22.51580
交通银行中山锦城支行,中山市中山四路29号,0760-88361830%2F8836183188320642,113.39392,22.51191
交通银行中山分行营业部,中山市悦来南路30号,0760-88805334,113.36859,22.50922
交通银行中山小榄支行,中山市小榄镇民安中路169号,0760-22111633%2F22111622,113.25157,22.66661
交通银行中山南区支行,中山市南区城南一路28号华颢豪庭7幢首层33-35+卡,0760-23339856,113.356666,22.490134
交通银行中山华康支行,中山市石岐区月明居A/B栋1至6卡,0760-88711595,113.38759,22.53950
交通银行中山古镇支行,中山市古镇镇华廷路灯都华廷A型2号,0760-22533759,113.18729,22.61144
交通银行中山火炬开发区科技支行,中山市火炬开发区会展东路1号德仲广场2幢首层1卡,0760-85599613%2F85599798,113.483663,22.555922
交通银行中山小榄菊城支行,广东省中山市小榄镇基头路3号商业大楼,0760-22118011,113.23427,22.67509
交通银行中山东凤支行,中山市东凤镇东海四路1号,0760-22786700,113.26197,22.68667
交通银行中山南朗支行,中山市南朗镇南岐北路15号,0760-85528813,113.52838,22.50481
交通银行中山三乡支行,中山市三乡镇景观大道2号景观豪庭9幢1号,0760-86697806,113.44205,22.36547
交通银行中山沙溪支行,中山市沙溪镇新濠路48号广联蓝爵花园一期首层107-109卡,0760-87395732,113.336892,22.505064
交通银行中山坦洲支行,中山市坦洲镇南坦路68号州际新天花园25-30卡,0760-86639222,113.49117,22.26698
交通银行中山东升支行,中山市东升镇同乐大街三路1号朝阳花地花园煜阳居101卡,0760-22218207,113.28919,22.615499
交通银行潮州趣春支行,广东省潮州市湘桥区趣春路A区33号，35号铺,0768-2389350,116.641379,23.656391
交通银行潮州分行营业部,潮州市潮州大道中段交银大厦,0768-2809972,116.613564,23.666144
交通银行揭阳分行营业部,广东省揭阳市东山区黄岐山大道以西、建阳路以南金城广场交通银行营业部,0663-8611008,116.36956,23.56173
交通银行揭阳东山支行,广东省揭阳市东山黄岐山大道华诚二期17号,0663-8226222,116.37051,23.55060
